GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	GO TERM	GO NAME	GO ASPECT
UniProtKB	A8CG34	POM121C	GO:0005635	nuclear envelope	C
UniProtKB	A8CG34	POM121C	GO:0005635	nuclear envelope	C
UniProtKB	A8CG34	POM121C	GO:0005635	nuclear envelope	C
UniProtKB	A8CG34	POM121C	GO:0005635	nuclear envelope	C
UniProtKB	A8CG34	POM121C	GO:0005635	nuclear envelope	C
UniProtKB	A8CG34	POM121C	GO:0005635	nuclear envelope	C
UniProtKB	A8CG34	POM121C	GO:0031965	nuclear membrane	C
UniProtKB	A8CG34	POM121C	GO:0005643	nuclear pore	C
UniProtKB	A8CG34	POM121C	GO:0005643	nuclear pore	C
UniProtKB	A8K0S8	MEIS3P2	GO:0005634	nucleus	C
UniProtKB	A8K0S8	MEIS3P2	GO:0005634	nucleus	C
UniProtKB	A8K830	POU2AF3	GO:0005634	nucleus	C
UniProtKB	A8K830	POU2AF3	GO:0005634	nucleus	C
UniProtKB	A8K830	POU2AF3	GO:0005654	nucleoplasm	C
UniProtKB	A8K8V0	ZNF785	GO:0005634	nucleus	C
UniProtKB	A8K8V0	ZNF785	GO:0005634	nucleus	C
UniProtKB	A8MPP1	DDX11L8	GO:0005634	nucleus	C
UniProtKB	A8MPP1	DDX11L8	GO:0005730	nucleolus	C
UniProtKB	A8MPX8	PP2D1	GO:0005634	nucleus	C
UniProtKB	A8MQ14	ZNF850	GO:0005634	nucleus	C
UniProtKB	A8MQ14	ZNF850	GO:0005634	nucleus	C
UniProtKB	A8MT33	SYCE1L	GO:0000795	synaptonemal complex	C
UniProtKB	A8MT33	SYCE1L	GO:0000795	synaptonemal complex	C
UniProtKB	A8MT65	ZNF891	GO:0005634	nucleus	C
UniProtKB	A8MT65	ZNF891	GO:0005634	nucleus	C
UniProtKB	A8MT69	CENPX	GO:0005634	nucleus	C
UniProtKB	A8MT69	CENPX	GO:0005634	nucleus	C
UniProtKB	A8MT69	CENPX	GO:0005654	nucleoplasm	C
UniProtKB	A8MT69	CENPX	GO:0005654	nucleoplasm	C
UniProtKB	A8MT69	CENPX	GO:0005654	nucleoplasm	C
UniProtKB	A8MT69	CENPX	GO:0005654	nucleoplasm	C
UniProtKB	A8MT69	CENPX	GO:0005654	nucleoplasm	C
UniProtKB	A8MT69	CENPX	GO:0005654	nucleoplasm	C
UniProtKB	A8MT69	CENPX	GO:0005654	nucleoplasm	C
UniProtKB	A8MT69	CENPX	GO:0005654	nucleoplasm	C
UniProtKB	A8MT69	CENPX	GO:0005654	nucleoplasm	C
UniProtKB	A8MT69	CENPX	GO:0005654	nucleoplasm	C
UniProtKB	A8MT69	CENPX	GO:0005654	nucleoplasm	C
UniProtKB	A8MT69	CENPX	GO:0005654	nucleoplasm	C
UniProtKB	A8MT69	CENPX	GO:0005654	nucleoplasm	C
UniProtKB	A8MT69	CENPX	GO:0005654	nucleoplasm	C
UniProtKB	A8MT69	CENPX	GO:0043240	Fanconi anaemia nuclear complex	C
UniProtKB	A8MT69	CENPX	GO:0043240	Fanconi anaemia nuclear complex	C
UniProtKB	A8MT69	CENPX	GO:0043240	Fanconi anaemia nuclear complex	C
UniProtKB	A8MT69	CENPX	GO:0071821	FANCM-MHF complex	C
UniProtKB	A8MT69	CENPX	GO:0071821	FANCM-MHF complex	C
UniProtKB	A8MT69	CENPX	GO:0071821	FANCM-MHF complex	C
UniProtKB	A8MTJ6	FOXI3	GO:0005634	nucleus	C
UniProtKB	A8MTJ6	FOXI3	GO:0005634	nucleus	C
UniProtKB	A8MTL3	RNF212B	GO:0000795	synaptonemal complex	C
UniProtKB	A8MTL3	RNF212B	GO:0000795	synaptonemal complex	C
UniProtKB	A8MTL3	RNF212B	GO:0000795	synaptonemal complex	C
UniProtKB	A8MTQ0	NOTO	GO:0005634	nucleus	C
UniProtKB	A8MTQ0	NOTO	GO:0005634	nucleus	C
UniProtKB	A8MTY0	ZNF724	GO:0005634	nucleus	C
UniProtKB	A8MU46	SMTNL1	GO:0005634	nucleus	C
UniProtKB	A8MU46	SMTNL1	GO:0005634	nucleus	C
UniProtKB	A8MUK1	USP17L5	GO:0005634	nucleus	C
UniProtKB	A8MUK1	USP17L5	GO:0005634	nucleus	C
UniProtKB	A8MUU1	FABP5P3	GO:0005634	nucleus	C
UniProtKB	A8MUV8	ZNF727	GO:0005634	nucleus	C
UniProtKB	A8MUV8	ZNF727	GO:0005730	nucleolus	C
UniProtKB	A8MUZ8	ZNF705G	GO:0005634	nucleus	C
UniProtKB	A8MUZ8	ZNF705G	GO:0005634	nucleus	C
UniProtKB	A8MV65	VGLL3	GO:0005634	nucleus	C
UniProtKB	A8MV65	VGLL3	GO:0005634	nucleus	C
UniProtKB	A8MVJ9	A8MVJ9	GO:0005634	nucleus	C
UniProtKB	A8MW92	PHF20L1	GO:0005634	nucleus	C
UniProtKB	A8MW92	PHF20L1	GO:0005654	nucleoplasm	C
UniProtKB	A8MW92	PHF20L1	GO:0005654	nucleoplasm	C
UniProtKB	A8MW99	MEI4	GO:0000800	lateral element	C
UniProtKB	A8MW99	MEI4	GO:0000794	condensed nuclear chromosome	C
UniProtKB	A8MW99	MEI4	GO:0000800	lateral element	C
UniProtKB	A8MW99	MEI4	GO:0000800	lateral element	C
UniProtKB	A8MWA4	ZNF705EP	GO:0005634	nucleus	C
UniProtKB	A8MWA4	ZNF705EP	GO:0005634	nucleus	C
UniProtKB	A8MWD9	SNRPGP15	GO:0005634	nucleus	C
UniProtKB	A8MWD9	SNRPGP15	GO:0005681	spliceosomal complex	C
UniProtKB	A8MWD9	SNRPGP15	GO:0005682	U5 snRNP	C
UniProtKB	A8MWD9	SNRPGP15	GO:0005685	U1 snRNP	C
UniProtKB	A8MWD9	SNRPGP15	GO:0005686	U2 snRNP	C
UniProtKB	A8MWD9	SNRPGP15	GO:0005687	U4 snRNP	C
UniProtKB	A8MWD9	SNRPGP15	GO:0005689	U12-type spliceosomal complex	C
UniProtKB	A8MWD9	SNRPGP15	GO:0030532	small nuclear ribonucleoprotein complex	C
UniProtKB	A8MWD9	SNRPGP15	GO:0071004	U2-type prespliceosome	C
UniProtKB	A8MWD9	SNRPGP15	GO:0071011	precatalytic spliceosome	C
UniProtKB	A8MWD9	SNRPGP15	GO:0071013	catalytic step 2 spliceosome	C
UniProtKB	A8MWD9	SNRPGP15	GO:0097526	spliceosomal tri-snRNP complex	C
UniProtKB	A8MXT2	MAGEB17	GO:0005634	nucleus	C
UniProtKB	A8MXY4	ZNF99	GO:0005634	nucleus	C
UniProtKB	A8MXY4	ZNF99	GO:0005634	nucleus	C
UniProtKB	A8MYZ6	FOXO6	GO:0005634	nucleus	C
UniProtKB	A8MYZ6	FOXO6	GO:0005634	nucleus	C
UniProtKB	A8MYZ6	FOXO6	GO:0005634	nucleus	C
UniProtKB	A8MYZ6	FOXO6	GO:0005654	nucleoplasm	C
UniProtKB	A8MZ59	LEUTX	GO:0005634	nucleus	C
UniProtKB	A8MZ59	LEUTX	GO:0005634	nucleus	C
UniProtKB	A8MZ59	LEUTX	GO:0005654	nucleoplasm	C
UniProtKB	A9QM74	KPNA7	GO:0005634	nucleus	C
UniProtKB	A9QM74	KPNA7	GO:0005634	nucleus	C
UniProtKB	A9QM74	KPNA7	GO:0005634	nucleus	C
UniProtKB	A9QM74	KPNA7	GO:0005654	nucleoplasm	C
UniProtKB	A9QM74	KPNA7	GO:0005654	nucleoplasm	C
UniProtKB	A9QM74	KPNA7	GO:0005654	nucleoplasm	C
UniProtKB	A9UHW6	MIF4GD	GO:0005634	nucleus	C
UniProtKB	A9UHW6	MIF4GD	GO:0005730	nucleolus	C
UniProtKB	A9YTQ3	AHRR	GO:0005634	nucleus	C
UniProtKB	A9YTQ3	AHRR	GO:0005634	nucleus	C
UniProtKB	A9YTQ3	AHRR	GO:0005654	nucleoplasm	C
UniProtKB	B1AK76	SNURFL	GO:0016607	nuclear speck	C
UniProtKB	B1AK76	SNURFL	GO:0005634	nucleus	C
UniProtKB	B1ANY3	FAM220BP	GO:0005634	nucleus	C
UniProtKB	B1APH4	ZNF487	GO:0005634	nucleus	C
UniProtKB	B1APH4	ZNF487	GO:0005634	nucleus	C
UniProtKB	B2CW77	KLLN	GO:0005634	nucleus	C
UniProtKB	B2CW77	KLLN	GO:0005654	nucleoplasm	C
UniProtKB	B2CW77	KLLN	GO:0005730	nucleolus	C
UniProtKB	B2RD01	CENPBD1P	GO:0005634	nucleus	C
UniProtKB	B2RPK0	HMGB1P1	GO:0005634	nucleus	C
UniProtKB	B2RPK0	HMGB1P1	GO:0005634	nucleus	C
UniProtKB	B2RXF5	ZBTB42	GO:0005634	nucleus	C
UniProtKB	B2RXF5	ZBTB42	GO:0005634	nucleus	C
UniProtKB	B2RXF5	ZBTB42	GO:0005634	nucleus	C
UniProtKB	B2RXF5	ZBTB42	GO:0005654	nucleoplasm	C
UniProtKB	B2RXF5	ZBTB42	GO:0005654	nucleoplasm	C
UniProtKB	B2RXF5	ZBTB42	GO:0005654	nucleoplasm	C
UniProtKB	B2RXH2	KDM4E	GO:0005634	nucleus	C
UniProtKB	B2RXH2	KDM4E	GO:0005634	nucleus	C
UniProtKB	B2RXH2	KDM4E	GO:0005634	nucleus	C
UniProtKB	B2RXH2	KDM4E	GO:0005654	nucleoplasm	C
UniProtKB	B2RXH4	BTBD18	GO:0005634	nucleus	C
UniProtKB	B2RXH4	BTBD18	GO:0005634	nucleus	C
UniProtKB	B2RXH4	BTBD18	GO:0005634	nucleus	C
UniProtKB	B2RXH8	HNRNPCL2	GO:0005634	nucleus	C
UniProtKB	B2RXH8	HNRNPCL2	GO:0005634	nucleus	C
UniProtKB	B3EWF7	EPM2A	GO:0005634	nucleus	C
UniProtKB	B4DU55	ZNF879	GO:0005634	nucleus	C
UniProtKB	B4DU55	ZNF879	GO:0005634	nucleus	C
UniProtKB	B4DX44	ZNF736	GO:0005634	nucleus	C
UniProtKB	B4DXR9	ZNF732	GO:0005634	nucleus	C
UniProtKB	B7Z6K7	ZNF814	GO:0005634	nucleus	C
UniProtKB	B7ZW38	HNRNPCL3	GO:0005634	nucleus	C
UniProtKB	B7ZW38	HNRNPCL3	GO:0005634	nucleus	C
UniProtKB	C0HLU2	ZNF689	GO:0005634	nucleus	C
UniProtKB	C0HLU2	ZNF689	GO:0005634	nucleus	C
UniProtKB	C0HM83	C0HM83	GO:0005634	nucleus	C
UniProtKB	C0HM83	C0HM83	GO:0005634	nucleus	C
UniProtKB	C0HM98	CTBP1-DT	GO:0005634	nucleus	C
UniProtKB	C0HM98	CTBP1-DT	GO:0005634	nucleus	C
UniProtKB	C0HMA1	MIR155HG	GO:0005634	nucleus	C
UniProtKB	C0HMA1	MIR155HG	GO:0005634	nucleus	C
UniProtKB	C9J2P7	USP17L15	GO:0005634	nucleus	C
UniProtKB	C9J2P7	USP17L15	GO:0005634	nucleus	C
UniProtKB	C9JBD0	KRBOX1	GO:0005634	nucleus	C
UniProtKB	C9JCN9	HSBP1L1	GO:0005634	nucleus	C
UniProtKB	C9JE40	PATL2	GO:0005634	nucleus	C
UniProtKB	C9JE40	PATL2	GO:0005634	nucleus	C
UniProtKB	C9JJH3	USP17L10	GO:0005634	nucleus	C
UniProtKB	C9JJH3	USP17L10	GO:0005634	nucleus	C
UniProtKB	C9JLJ4	USP17L13	GO:0005634	nucleus	C
UniProtKB	C9JLJ4	USP17L13	GO:0005634	nucleus	C
UniProtKB	C9JLR9	ZFTA	GO:0005634	nucleus	C
UniProtKB	C9JLR9	ZFTA	GO:0005634	nucleus	C
UniProtKB	C9JLW8	MCRIP1	GO:0005634	nucleus	C
UniProtKB	C9JLW8	MCRIP1	GO:0005634	nucleus	C
UniProtKB	C9JLW8	MCRIP1	GO:0005634	nucleus	C
UniProtKB	C9JLW8	MCRIP1	GO:0005654	nucleoplasm	C
UniProtKB	C9JLW8	MCRIP1	GO:0005654	nucleoplasm	C
UniProtKB	C9JN71	ZNF878	GO:0005634	nucleus	C
UniProtKB	C9JN71	ZNF878	GO:0005634	nucleus	C
UniProtKB	C9JPN9	USP17L12	GO:0005634	nucleus	C
UniProtKB	C9JPN9	USP17L12	GO:0005634	nucleus	C
UniProtKB	C9JSJ3	MEIOSIN	GO:0005634	nucleus	C
UniProtKB	C9JSJ3	MEIOSIN	GO:0005634	nucleus	C
UniProtKB	C9JVI0	USP17L11	GO:0005634	nucleus	C
UniProtKB	C9JVI0	USP17L11	GO:0005634	nucleus	C
UniProtKB	D3DTV9	PRAC2	GO:0005634	nucleus	C
UniProtKB	D6R901	USP17L21	GO:0005634	nucleus	C
UniProtKB	D6R901	USP17L21	GO:0005634	nucleus	C
UniProtKB	D6R9N7	USP17L18	GO:0005634	nucleus	C
UniProtKB	D6R9N7	USP17L18	GO:0005634	nucleus	C
UniProtKB	D6RA61	USP17L22	GO:0005634	nucleus	C
UniProtKB	D6RA61	USP17L22	GO:0005634	nucleus	C
UniProtKB	D6RBM5	USP17L23	GO:0005634	nucleus	C
UniProtKB	D6RBQ6	USP17L17	GO:0005634	nucleus	C
UniProtKB	D6RBQ6	USP17L17	GO:0005634	nucleus	C
UniProtKB	D6RCP7	USP17L19	GO:0005634	nucleus	C
UniProtKB	D6RCP7	USP17L19	GO:0005634	nucleus	C
UniProtKB	D6RGH6	MCIDAS	GO:0005730	nucleolus	C
UniProtKB	D6RGH6	MCIDAS	GO:0005634	nucleus	C
UniProtKB	D6RGH6	MCIDAS	GO:0005634	nucleus	C
UniProtKB	D6RGH6	MCIDAS	GO:0005634	nucleus	C
UniProtKB	D6RGH6	MCIDAS	GO:0005634	nucleus	C
UniProtKB	D6RGH6	MCIDAS	GO:0005634	nucleus	C
UniProtKB	D6RGH6	MCIDAS	GO:0005634	nucleus	C
UniProtKB	D6RGH6	MCIDAS	GO:0005654	nucleoplasm	C
UniProtKB	D6RGH6	MCIDAS	GO:0016604	nuclear body	C
UniProtKB	D6RJB6	USP17L20	GO:0005634	nucleus	C
UniProtKB	D6RJB6	USP17L20	GO:0005634	nucleus	C
UniProtKB	E7ETH6	ZNF587B	GO:0005634	nucleus	C
UniProtKB	E7ETH6	ZNF587B	GO:0005634	nucleus	C
UniProtKB	E7EW31	PROB1	GO:0005654	nucleoplasm	C
UniProtKB	E7EW31	PROB1	GO:0005654	nucleoplasm	C
UniProtKB	E9PAV3	NACA	GO:0005634	nucleus	C
UniProtKB	E9PB15	PTGES3L	GO:0005634	nucleus	C
UniProtKB	E9PGG2	ANHX	GO:0005634	nucleus	C
UniProtKB	E9PGG2	ANHX	GO:0005634	nucleus	C
UniProtKB	G2XKQ0	SUMO1P1	GO:0016605	PML body	C
UniProtKB	G2XKQ0	SUMO1P1	GO:0005634	nucleus	C
UniProtKB	G2XKQ0	SUMO1P1	GO:0005634	nucleus	C
UniProtKB	G2XKQ0	SUMO1P1	GO:0005634	nucleus	C
UniProtKB	H0YL14	TMEM250	GO:0005634	nucleus	C
UniProtKB	H0YL14	TMEM250	GO:0005634	nucleus	C
UniProtKB	H0YL14	TMEM250	GO:0005634	nucleus	C
UniProtKB	H0YL14	TMEM250	GO:0005654	nucleoplasm	C
UniProtKB	I0J062	PANO1	GO:0005730	nucleolus	C
UniProtKB	I0J062	PANO1	GO:0005730	nucleolus	C
UniProtKB	I3L1E1	C19orf84	GO:0005654	nucleoplasm	C
UniProtKB	I3L1E1	C19orf84	GO:0005654	nucleoplasm	C
UniProtKB	O00110	OVOL3	GO:0005634	nucleus	C
UniProtKB	O00110	OVOL3	GO:0005634	nucleus	C
UniProtKB	O00139	KIF2A	GO:0005654	nucleoplasm	C
UniProtKB	O00139	KIF2A	GO:0005730	nucleolus	C
UniProtKB	O00141	SGK1	GO:0005634	nucleus	C
UniProtKB	O00141	SGK1	GO:0005634	nucleus	C
UniProtKB	O00141	SGK1	GO:0005654	nucleoplasm	C
UniProtKB	O00141	SGK1	GO:0005654	nucleoplasm	C
UniProtKB	O00141	SGK1	GO:0016607	nuclear speck	C
UniProtKB	O00148	DDX39A	GO:0005634	nucleus	C
UniProtKB	O00148	DDX39A	GO:0005634	nucleus	C
UniProtKB	O00148	DDX39A	GO:0005634	nucleus	C
UniProtKB	O00148	DDX39A	GO:0005634	nucleus	C
UniProtKB	O00148	DDX39A	GO:0005654	nucleoplasm	C
UniProtKB	O00148	DDX39A	GO:0005654	nucleoplasm	C
UniProtKB	O00148	DDX39A	GO:0005654	nucleoplasm	C
UniProtKB	O00148	DDX39A	GO:0005654	nucleoplasm	C
UniProtKB	O00148	DDX39A	GO:0000346	transcription export complex	C
UniProtKB	O00159	MYO1C	GO:0005634	nucleus	C
UniProtKB	O00159	MYO1C	GO:0005654	nucleoplasm	C
UniProtKB	O00159	MYO1C	GO:0005654	nucleoplasm	C
UniProtKB	O00159	MYO1C	GO:0005654	nucleoplasm	C
UniProtKB	O00159	MYO1C	GO:0005654	nucleoplasm	C
UniProtKB	O00159	MYO1C	GO:0005730	nucleolus	C
UniProtKB	O00159	MYO1C	GO:0016604	nuclear body	C
UniProtKB	O00165	HAX1	GO:0005634	nucleus	C
UniProtKB	O00165	HAX1	GO:0005635	nuclear envelope	C
UniProtKB	O00165	HAX1	GO:0031965	nuclear membrane	C
UniProtKB	O00167	EYA2	GO:0005634	nucleus	C
UniProtKB	O00167	EYA2	GO:0005634	nucleus	C
UniProtKB	O00167	EYA2	GO:0005654	nucleoplasm	C
UniProtKB	O00170	AIP	GO:0005654	nucleoplasm	C
UniProtKB	O00170	AIP	GO:0005654	nucleoplasm	C
UniProtKB	O00182	LGALS9	GO:0005634	nucleus	C
UniProtKB	O00182	LGALS9	GO:0005634	nucleus	C
UniProtKB	O00182	LGALS9	GO:0005634	nucleus	C
UniProtKB	O00192	ARVCF	GO:0005634	nucleus	C
UniProtKB	O00192	ARVCF	GO:0005634	nucleus	C
UniProtKB	O00192	ARVCF	GO:0005634	nucleus	C
UniProtKB	O00192	ARVCF	GO:0005634	nucleus	C
UniProtKB	O00204	SULT2B1	GO:0005634	nucleus	C
UniProtKB	O00213	APBB1	GO:0005634	nucleus	C
UniProtKB	O00213	APBB1	GO:0005634	nucleus	C
UniProtKB	O00213	APBB1	GO:0005634	nucleus	C
UniProtKB	O00213	APBB1	GO:0005634	nucleus	C
UniProtKB	O00213	APBB1	GO:0005634	nucleus	C
UniProtKB	O00213	APBB1	GO:0005654	nucleoplasm	C
UniProtKB	O00213	APBB1	GO:0016607	nuclear speck	C
UniProtKB	O00219	HAS3	GO:0005634	nucleus	C
UniProtKB	O00221	NFKBIE	GO:0001650	fibrillar center	C
UniProtKB	O00221	NFKBIE	GO:0005654	nucleoplasm	C
UniProtKB	O00231	PSMD11	GO:0005634	nucleus	C
UniProtKB	O00231	PSMD11	GO:0005634	nucleus	C
UniProtKB	O00231	PSMD11	GO:0005654	nucleoplasm	C
UniProtKB	O00231	PSMD11	GO:0005654	nucleoplasm	C
UniProtKB	O00231	PSMD11	GO:0005654	nucleoplasm	C
UniProtKB	O00231	PSMD11	GO:0005654	nucleoplasm	C
UniProtKB	O00231	PSMD11	GO:0005654	nucleoplasm	C
UniProtKB	O00231	PSMD11	GO:0005654	nucleoplasm	C
UniProtKB	O00231	PSMD11	GO:0005654	nucleoplasm	C
UniProtKB	O00231	PSMD11	GO:0005654	nucleoplasm	C
UniProtKB	O00231	PSMD11	GO:0005654	nucleoplasm	C
UniProtKB	O00231	PSMD11	GO:0005654	nucleoplasm	C
UniProtKB	O00232	PSMD12	GO:0005654	nucleoplasm	C
UniProtKB	O00232	PSMD12	GO:0005654	nucleoplasm	C
UniProtKB	O00232	PSMD12	GO:0005654	nucleoplasm	C
UniProtKB	O00232	PSMD12	GO:0005654	nucleoplasm	C
UniProtKB	O00232	PSMD12	GO:0005654	nucleoplasm	C
UniProtKB	O00232	PSMD12	GO:0005654	nucleoplasm	C
UniProtKB	O00232	PSMD12	GO:0005654	nucleoplasm	C
UniProtKB	O00232	PSMD12	GO:0005654	nucleoplasm	C
UniProtKB	O00232	PSMD12	GO:0005654	nucleoplasm	C
UniProtKB	O00232	PSMD12	GO:0005654	nucleoplasm	C
UniProtKB	O00233	PSMD9	GO:0005634	nucleus	C
UniProtKB	O00233	PSMD9	GO:0005634	nucleus	C
UniProtKB	O00255	MEN1	GO:0005634	nucleus	C
UniProtKB	O00255	MEN1	GO:0005634	nucleus	C
UniProtKB	O00255	MEN1	GO:0005634	nucleus	C
UniProtKB	O00255	MEN1	GO:0005634	nucleus	C
UniProtKB	O00255	MEN1	GO:0005634	nucleus	C
UniProtKB	O00255	MEN1	GO:0005634	nucleus	C
UniProtKB	O00255	MEN1	GO:0005654	nucleoplasm	C
UniProtKB	O00255	MEN1	GO:0005654	nucleoplasm	C
UniProtKB	O00255	MEN1	GO:0005654	nucleoplasm	C
UniProtKB	O00255	MEN1	GO:0005654	nucleoplasm	C
UniProtKB	O00255	MEN1	GO:0005654	nucleoplasm	C
UniProtKB	O00255	MEN1	GO:0005654	nucleoplasm	C
UniProtKB	O00255	MEN1	GO:0005654	nucleoplasm	C
UniProtKB	O00255	MEN1	GO:0005654	nucleoplasm	C
UniProtKB	O00255	MEN1	GO:0005654	nucleoplasm	C
UniProtKB	O00255	MEN1	GO:0005654	nucleoplasm	C
UniProtKB	O00255	MEN1	GO:0016363	nuclear matrix	C
UniProtKB	O00255	MEN1	GO:0035097	histone methyltransferase complex	C
UniProtKB	O00255	MEN1	GO:0035097	histone methyltransferase complex	C
UniProtKB	O00255	MEN1	GO:0044665	MLL1/2 complex	C
UniProtKB	O00255	MEN1	GO:0071339	MLL1 complex	C
UniProtKB	O00257	CBX4	GO:0005634	nucleus	C
UniProtKB	O00257	CBX4	GO:0005634	nucleus	C
UniProtKB	O00257	CBX4	GO:0005634	nucleus	C
UniProtKB	O00257	CBX4	GO:0005634	nucleus	C
UniProtKB	O00257	CBX4	GO:0005634	nucleus	C
UniProtKB	O00257	CBX4	GO:0005654	nucleoplasm	C
UniProtKB	O00257	CBX4	GO:0005654	nucleoplasm	C
UniProtKB	O00257	CBX4	GO:0005654	nucleoplasm	C
UniProtKB	O00257	CBX4	GO:0005654	nucleoplasm	C
UniProtKB	O00257	CBX4	GO:0005654	nucleoplasm	C
UniProtKB	O00257	CBX4	GO:0005654	nucleoplasm	C
UniProtKB	O00257	CBX4	GO:0005654	nucleoplasm	C
UniProtKB	O00257	CBX4	GO:0005654	nucleoplasm	C
UniProtKB	O00257	CBX4	GO:0005654	nucleoplasm	C
UniProtKB	O00257	CBX4	GO:0005654	nucleoplasm	C
UniProtKB	O00257	CBX4	GO:0005654	nucleoplasm	C
UniProtKB	O00257	CBX4	GO:0016604	nuclear body	C
UniProtKB	O00257	CBX4	GO:0016604	nuclear body	C
UniProtKB	O00257	CBX4	GO:0016607	nuclear speck	C
UniProtKB	O00257	CBX4	GO:0031519	PcG protein complex	C
UniProtKB	O00257	CBX4	GO:0031519	PcG protein complex	C
UniProtKB	O00257	CBX4	GO:0035102	PRC1 complex	C
UniProtKB	O00257	CBX4	GO:0035102	PRC1 complex	C
UniProtKB	O00257	CBX4	GO:0035102	PRC1 complex	C
UniProtKB	O00257	CBX4	GO:0035102	PRC1 complex	C
UniProtKB	O00258	GET1	GO:0005634	nucleus	C
UniProtKB	O00267	SUPT5H	GO:0005634	nucleus	C
UniProtKB	O00267	SUPT5H	GO:0005634	nucleus	C
UniProtKB	O00267	SUPT5H	GO:0005634	nucleus	C
UniProtKB	O00267	SUPT5H	GO:0005654	nucleoplasm	C
UniProtKB	O00267	SUPT5H	GO:0005654	nucleoplasm	C
UniProtKB	O00267	SUPT5H	GO:0005654	nucleoplasm	C
UniProtKB	O00267	SUPT5H	GO:0005654	nucleoplasm	C
UniProtKB	O00267	SUPT5H	GO:0005654	nucleoplasm	C
UniProtKB	O00267	SUPT5H	GO:0005654	nucleoplasm	C
UniProtKB	O00267	SUPT5H	GO:0005654	nucleoplasm	C
UniProtKB	O00267	SUPT5H	GO:0005654	nucleoplasm	C
UniProtKB	O00267	SUPT5H	GO:0005654	nucleoplasm	C
UniProtKB	O00267	SUPT5H	GO:0005654	nucleoplasm	C
UniProtKB	O00267	SUPT5H	GO:0005654	nucleoplasm	C
UniProtKB	O00267	SUPT5H	GO:0005654	nucleoplasm	C
UniProtKB	O00267	SUPT5H	GO:0005654	nucleoplasm	C
UniProtKB	O00267	SUPT5H	GO:0005654	nucleoplasm	C
UniProtKB	O00267	SUPT5H	GO:0005654	nucleoplasm	C
UniProtKB	O00267	SUPT5H	GO:0005654	nucleoplasm	C
UniProtKB	O00267	SUPT5H	GO:0005654	nucleoplasm	C
UniProtKB	O00267	SUPT5H	GO:0005654	nucleoplasm	C
UniProtKB	O00267	SUPT5H	GO:0005654	nucleoplasm	C
UniProtKB	O00267	SUPT5H	GO:0005654	nucleoplasm	C
UniProtKB	O00267	SUPT5H	GO:0005654	nucleoplasm	C
UniProtKB	O00267	SUPT5H	GO:0005654	nucleoplasm	C
UniProtKB	O00267	SUPT5H	GO:0005654	nucleoplasm	C
UniProtKB	O00267	SUPT5H	GO:0005654	nucleoplasm	C
UniProtKB	O00267	SUPT5H	GO:0005654	nucleoplasm	C
UniProtKB	O00267	SUPT5H	GO:0005654	nucleoplasm	C
UniProtKB	O00267	SUPT5H	GO:0005654	nucleoplasm	C
UniProtKB	O00267	SUPT5H	GO:0032044	DSIF complex	C
UniProtKB	O00267	SUPT5H	GO:0032044	DSIF complex	C
UniProtKB	O00267	SUPT5H	GO:0032044	DSIF complex	C
UniProtKB	O00268	TAF4	GO:0005634	nucleus	C
UniProtKB	O00268	TAF4	GO:0005634	nucleus	C
UniProtKB	O00268	TAF4	GO:0005654	nucleoplasm	C
UniProtKB	O00268	TAF4	GO:0005654	nucleoplasm	C
UniProtKB	O00268	TAF4	GO:0005654	nucleoplasm	C
UniProtKB	O00268	TAF4	GO:0005654	nucleoplasm	C
UniProtKB	O00268	TAF4	GO:0005654	nucleoplasm	C
UniProtKB	O00268	TAF4	GO:0005654	nucleoplasm	C
UniProtKB	O00268	TAF4	GO:0005654	nucleoplasm	C
UniProtKB	O00268	TAF4	GO:0005654	nucleoplasm	C
UniProtKB	O00268	TAF4	GO:0005654	nucleoplasm	C
UniProtKB	O00268	TAF4	GO:0005654	nucleoplasm	C
UniProtKB	O00268	TAF4	GO:0005654	nucleoplasm	C
UniProtKB	O00268	TAF4	GO:0005654	nucleoplasm	C
UniProtKB	O00268	TAF4	GO:0005654	nucleoplasm	C
UniProtKB	O00268	TAF4	GO:0005654	nucleoplasm	C
UniProtKB	O00268	TAF4	GO:0005654	nucleoplasm	C
UniProtKB	O00268	TAF4	GO:0005654	nucleoplasm	C
UniProtKB	O00268	TAF4	GO:0005654	nucleoplasm	C
UniProtKB	O00268	TAF4	GO:0005654	nucleoplasm	C
UniProtKB	O00268	TAF4	GO:0005654	nucleoplasm	C
UniProtKB	O00268	TAF4	GO:0005669	transcription factor TFIID complex	C
UniProtKB	O00268	TAF4	GO:0005669	transcription factor TFIID complex	C
UniProtKB	O00268	TAF4	GO:0005669	transcription factor TFIID complex	C
UniProtKB	O00268	TAF4	GO:0005669	transcription factor TFIID complex	C
UniProtKB	O00268	TAF4	GO:0005669	transcription factor TFIID complex	C
UniProtKB	O00268	TAF4	GO:0005669	transcription factor TFIID complex	C
UniProtKB	O00268	TAF4	GO:0033276	transcription factor TFTC complex	C
UniProtKB	O00268	TAF4	GO:0033276	transcription factor TFTC complex	C
UniProtKB	O00268	TAF4	GO:0033276	transcription factor TFTC complex	C
UniProtKB	O00268	TAF4	GO:0071339	MLL1 complex	C
UniProtKB	O00273	DFFA	GO:0005634	nucleus	C
UniProtKB	O00273	DFFA	GO:0005634	nucleus	C
