symbol,go_ids,go_names,evidence_set,eco_set,refs,gene_products,assigned_by,n_annotations
ANAPC10,GO:0005654,nucleoplasm,TAS,ECO:0000304,Reactome:R-HSA-174057;Reactome:R-HSA-174058;Reactome:R-HSA-174079;Reactome:R-HSA-174119;Reactome:R-HSA-174132;Reactome:R-HSA-174139;Reactome:R-HSA-188191;Reactome:R-HSA-188371;Reactome:R-HSA-3788705;Reactome:R-HSA-3788708;Reactome:R-HSA-3788724;Reactome:R-HSA-3788725;Reactome:R-HSA-68712;Reactome:R-HSA-9686969;Reactome:R-HSA-9686980;Reactome:R-HSA-9687377,Q9UM13,Reactome,16
ANAPC11,GO:0005654;GO:0005730,nucleolus;nucleoplasm,IDA;TAS,ECO:0000304;ECO:0000314,GO_REF:0000052;Reactome:R-HSA-174057;Reactome:R-HSA-174058;Reactome:R-HSA-174079;Reactome:R-HSA-174119;Reactome:R-HSA-174132;Reactome:R-HSA-174139;Reactome:R-HSA-188191;Reactome:R-HSA-188371;Reactome:R-HSA-3788705;Reactome:R-HSA-3788708;Reactome:R-HSA-3788724;Reactome:R-HSA-3788725;Reactome:R-HSA-68712;Reactome:R-HSA-9686969;Reactome:R-HSA-9686980;Reactome:R-HSA-9687377,Q9NYG5,HPA;Reactome,18
ANAPC15,GO:0005654,nucleoplasm,TAS,ECO:0000304,Reactome:R-HSA-174057;Reactome:R-HSA-174058;Reactome:R-HSA-174079;Reactome:R-HSA-174119;Reactome:R-HSA-174132;Reactome:R-HSA-174139;Reactome:R-HSA-188191;Reactome:R-HSA-188371;Reactome:R-HSA-3788705;Reactome:R-HSA-3788708;Reactome:R-HSA-3788724;Reactome:R-HSA-3788725;Reactome:R-HSA-68712;Reactome:R-HSA-9686969;Reactome:R-HSA-9686980;Reactome:R-HSA-9687377,P60006,Reactome,16
ANAPC16,GO:0005654,nucleoplasm,TAS,ECO:0000304,Reactome:R-HSA-174057;Reactome:R-HSA-174058;Reactome:R-HSA-174079;Reactome:R-HSA-174119;Reactome:R-HSA-174132;Reactome:R-HSA-174139;Reactome:R-HSA-188191;Reactome:R-HSA-188371;Reactome:R-HSA-3788705;Reactome:R-HSA-3788708;Reactome:R-HSA-3788724;Reactome:R-HSA-3788725;Reactome:R-HSA-68712;Reactome:R-HSA-9686969;Reactome:R-HSA-9686980;Reactome:R-HSA-9687377,Q96DE5,Reactome,16
ANAPC2,GO:0005654,nucleoplasm,IDA;TAS,ECO:0000304;ECO:0000314,GO_REF:0000052;Reactome:R-HSA-174057;Reactome:R-HSA-174058;Reactome:R-HSA-174079;Reactome:R-HSA-174119;Reactome:R-HSA-174132;Reactome:R-HSA-174139;Reactome:R-HSA-188191;Reactome:R-HSA-188371;Reactome:R-HSA-3788705;Reactome:R-HSA-3788708;Reactome:R-HSA-3788724;Reactome:R-HSA-3788725;Reactome:R-HSA-68712;Reactome:R-HSA-9686969;Reactome:R-HSA-9686980;Reactome:R-HSA-9687377,Q9UJX6,HPA;Reactome,17
ANAPC4,GO:0005654;GO:0034399,nuclear periphery;nucleoplasm,IBA;TAS,ECO:0000304;ECO:0000318,GO_REF:0000033;Reactome:R-HSA-174057;Reactome:R-HSA-174058;Reactome:R-HSA-174079;Reactome:R-HSA-174119;Reactome:R-HSA-174132;Reactome:R-HSA-174139;Reactome:R-HSA-188191;Reactome:R-HSA-188371;Reactome:R-HSA-3788705;Reactome:R-HSA-3788708;Reactome:R-HSA-3788724;Reactome:R-HSA-3788725;Reactome:R-HSA-68712;Reactome:R-HSA-9686969;Reactome:R-HSA-9686980;Reactome:R-HSA-9687377,Q9UJX5,GO_Central;Reactome,17
ANAPC5,GO:0005654,nucleoplasm,TAS,ECO:0000304,Reactome:R-HSA-174057;Reactome:R-HSA-174058;Reactome:R-HSA-174079;Reactome:R-HSA-174119;Reactome:R-HSA-174132;Reactome:R-HSA-174139;Reactome:R-HSA-188191;Reactome:R-HSA-188371;Reactome:R-HSA-3788705;Reactome:R-HSA-3788708;Reactome:R-HSA-3788724;Reactome:R-HSA-3788725;Reactome:R-HSA-68712;Reactome:R-HSA-9686969;Reactome:R-HSA-9686980;Reactome:R-HSA-9687377,Q9UJX4,Reactome,16
ANAPC7,GO:0005654,nucleoplasm,TAS,ECO:0000304,Reactome:R-HSA-174057;Reactome:R-HSA-174058;Reactome:R-HSA-174079;Reactome:R-HSA-174119;Reactome:R-HSA-174132;Reactome:R-HSA-174139;Reactome:R-HSA-188191;Reactome:R-HSA-188371;Reactome:R-HSA-3788705;Reactome:R-HSA-3788708;Reactome:R-HSA-3788724;Reactome:R-HSA-3788725;Reactome:R-HSA-68712;Reactome:R-HSA-9686969;Reactome:R-HSA-9686980;Reactome:R-HSA-9687377,Q9UJX3,Reactome,16
ANG,GO:0005730,nucleolus,IDA;IEA;ISS,ECO:0000250;ECO:0000314;ECO:0007322,GO_REF:0000024;GO_REF:0000044;GO_REF:0000052,P03950,HPA;UniProt,3
ANGEL2,GO:0015030,Cajal body,IDA,ECO:0000314,PMID:17178830,Q5VTE6,HGNC,1
ANKLE1,GO:0000724;GO:0005654;GO:0006281;GO:0006974,DNA damage response;DNA repair;double-strand break repair via homologous recombination;nucleoplasm,IBA;IDA;IEA,ECO:0000314;ECO:0000318;ECO:0007322,GO_REF:0000033;GO_REF:0000043;GO_REF:0000052;PMID:22399800,Q8NAG6,GO_Central;HPA;UniProt,6
ANKRD1,GO:0005654,nucleoplasm,IDA;TAS,ECO:0000304;ECO:0000314,GO_REF:0000052;Reactome:R-HSA-1989779,Q15327,HPA;Reactome,2
ANKRD10,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,Q9NXR5,HPA,1
ANKRD11,GO:0005654,nucleoplasm,IBA;IDA,ECO:0000314;ECO:0000318,GO_REF:0000033;GO_REF:0000052,Q6UB99,GO_Central;HPA,2
ANKRD12,GO:0005654,nucleoplasm,IBA;IDA,ECO:0000314;ECO:0000318,GO_REF:0000033;GO_REF:0000052,Q6UB98,GO_Central;HPA,2
ANKRD17,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,O75179,HPA,1
ANKRD2,GO:0016605,PML body,IEA,ECO:0007322,GO_REF:0000044,Q9GZV1,UniProt,1
ANKRD23,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,Q86SG2,HPA,1
ANKRD28,GO:0005654,nucleoplasm,IEA;TAS,ECO:0000304;ECO:0007322,GO_REF:0000044;Reactome:R-HSA-9686524,O15084,Reactome;UniProt,2
ANKRD37,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,Q7Z713,HPA,1
ANKRD61,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,A6NGH8,HPA,1
ANKRD7,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,Q92527,HPA,1
ANKS1B,GO:0005654;GO:0015030,Cajal body;nucleoplasm,IDA;IEA,ECO:0000314;ECO:0007322,GO_REF:0000044;GO_REF:0000052,Q7Z6G8,HPA;UniProt,2
ANLN,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,Q9NQW6,HPA,1
ANP32A,GO:0005654,nucleoplasm,IDA;TAS,ECO:0000304;ECO:0000314,GO_REF:0000052;Reactome:R-HSA-450387;Reactome:R-HSA-450595,P39687,HPA;Reactome,3
ANP32B,GO:0005654;GO:0005730,nucleolus;nucleoplasm,IDA,ECO:0000314,GO_REF:0000052;PMID:9285060,Q92688,HPA;UniProt,2
ANP32E,GO:0000812,Swr1 complex,IDA,ECO:0000314,PMID:24463511,Q9BTT0,UniProt,1
ANXA1,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,P04083,HPA,1
ANXA11,GO:0005635;GO:0005654,nuclear envelope;nucleoplasm,IDA;IEA;NAS,ECO:0000303;ECO:0000314;ECO:0007322,GO_REF:0000044;GO_REF:0000052;PMID:12577318;PMID:12601007;PMID:15197175;PMID:7508441,P50995,HPA;UniProt,10
ANXA2,GO:0016363,nuclear matrix,NAS,ECO:0005547,PMID:23415230,P07355,ComplexPortal,1
ANXA4,GO:0031965,nuclear membrane,IDA,ECO:0000314,PMID:16687573,P09525,BHF-UCL,1
AOPEP,GO:0005730,nucleolus,IBA;IEA;ISS,ECO:0000250;ECO:0000318;ECO:0000501,GO_REF:0000024;GO_REF:0000033;GO_REF:0000120,Q8N6M6,GO_Central;UniProt,3
AP5S1,GO:0000724;GO:0006281;GO:0006974,DNA damage response;DNA repair;double-strand break repair via homologous recombination,IEA;IMP,ECO:0000256;ECO:0000315;ECO:0007322,GO_REF:0000002;GO_REF:0000043;PMID:20613862,Q9NUS5,InterPro;UniProt,4
AP5Z1,GO:0000724;GO:0005654;GO:0006281;GO:0006974;GO:0016607,DNA damage response;DNA repair;double-strand break repair via homologous recombination;nuclear speck;nucleoplasm,IDA;IEA;IMP,ECO:0000314;ECO:0000315;ECO:0007322,GO_REF:0000043;GO_REF:0000052;PMID:20613862,O43299,HPA;UniProt,5
APBB1,GO:0005654;GO:0006974;GO:0016607,DNA damage response;nuclear speck;nucleoplasm,IBA;IDA;IEA;TAS,ECO:0000304;ECO:0000314;ECO:0000318;ECO:0007322,GO_REF:0000033;GO_REF:0000043;GO_REF:0000044;PMID:18468999;Reactome:R-HSA-5683986,O00213,GO_Central;Reactome;UniProt,5
APBB3,GO:0016604,nuclear body,IDA,ECO:0000314,GO_REF:0000052,O95704,HPA,1
APC,GO:0005654;GO:0006974,DNA damage response;nucleoplasm,IDA;TAS,ECO:0000304;ECO:0000314,PMID:14728717;Reactome:R-HSA-3361751;Reactome:R-HSA-3364042,P25054,Reactome;UniProt,3
APEX1,GO:0005654;GO:0005730;GO:0006281;GO:0006284;GO:0006287;GO:0006974;GO:0016607;GO:0097698,"base-excision repair;base-excision repair, gap-filling;DNA damage response;DNA repair;nuclear speck;nucleolus;nucleoplasm;telomere maintenance via base-excision repair",IBA;IDA;IEA;TAS,ECO:0000304;ECO:0000314;ECO:0000318;ECO:0000501;ECO:0007322,GO_REF:0000033;GO_REF:0000043;GO_REF:0000044;GO_REF:0000052;GO_REF:0000120;PMID:1627644;PMID:17148573;PMID:19188445;PMID:24703901;PMID:8932386;PMID:9560228;Reactome:R-HSA-110349;Reactome:R-HSA-110350;Reactome:R-HSA-110351;Reactome:R-HSA-110352;Reactome:R-HSA-110353;Reactome:R-HSA-110354;Reactome:R-HSA-110355;Reactome:R-HSA-110356;Reactome:R-HSA-110359;Reactome:R-HSA-110360;Reactome:R-HSA-110363;Reactome:R-HSA-110364;Reactome:R-HSA-110368;Reactome:R-HSA-110371;Reactome:R-HSA-110375;Reactome:R-HSA-111253;Reactome:R-HSA-5649854;Reactome:R-HSA-5649856;Reactome:R-HSA-5649873;Reactome:R-HSA-5651805;Reactome:R-HSA-5651809;Reactome:R-HSA-73933,P27695,BHF-UCL;CAFA;GO_Central;HPA;Reactome;UniProt,36
APEX2,GO:0001650;GO:0005654;GO:0006281;GO:0006284;GO:0006974,base-excision repair;DNA damage response;DNA repair;fibrillar center;nucleoplasm,IBA;IDA;IEA,ECO:0000314;ECO:0000318;ECO:0000501;ECO:0007322,GO_REF:0000033;GO_REF:0000043;GO_REF:0000052;GO_REF:0000120,Q9UBZ4,GO_Central;HPA;UniProt,5
API5,GO:0016607,nuclear speck,IDA,ECO:0000314,GO_REF:0000052,Q9BZZ5,HPA,1
APLF,GO:0000012;GO:0005654;GO:0006281;GO:0006302;GO:0006303;GO:0006974;GO:0140861,DNA damage response;DNA repair;DNA repair-dependent chromatin remodeling;double-strand break repair;double-strand break repair via nonhomologous end joining;nucleoplasm;single strand break repair,IBA;IDA;IEA;IGI;IMP,ECO:0000314;ECO:0000315;ECO:0000316;ECO:0000318;ECO:0000501;ECO:0007322,GO_REF:0000033;GO_REF:0000043;GO_REF:0000052;GO_REF:0000120;PMID:17396150;PMID:21211721;PMID:21211722;PMID:23689425;PMID:29905837;PMID:30104678,Q8IW19,GO_Central;HPA;MGI;UniProt,16
APOBEC1,GO:0005654,nucleoplasm,TAS,ECO:0000304,Reactome:R-HSA-77609;Reactome:R-HSA-83677,P41238,Reactome,2
APOBEC2,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,Q9Y235,HPA,1
APOBEC3B,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,Q9UH17,HPA,1
APOBEC3H,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,Q6NTF7,HPA,1
APOL6,GO:0005654;GO:0016604,nuclear body;nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,Q9BWW8,HPA,2
APOLD1,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,Q96LR9,HPA,1
APP,GO:0005641,nuclear envelope lumen,IDA,ECO:0000314,PMID:21989385,P05067,Alzheimers_University_of_Toronto,1
APPBP2,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,Q92624,HPA,1
APTX,GO:0000012;GO:0005654;GO:0005730;GO:0006281;GO:0006974,DNA damage response;DNA repair;nucleolus;nucleoplasm;single strand break repair,IBA;IDA;IEA;IMP,ECO:0000314;ECO:0000315;ECO:0000318;ECO:0000501;ECO:0007322,GO_REF:0000033;GO_REF:0000043;GO_REF:0000044;GO_REF:0000052;GO_REF:0000120;PMID:15044383;PMID:16777843;PMID:17519253,Q7Z2E3,GO_Central;HPA;UniProt,14
AQP1,GO:0031965,nuclear membrane,IDA,ECO:0000314,PMID:17645239,P29972,UniProt,1
AQR,GO:0005654,nucleoplasm,IDA;IEA;TAS,ECO:0000304;ECO:0000314;ECO:0007322,GO_REF:0000044;GO_REF:0000052;Reactome:R-HSA-6782004;Reactome:R-HSA-6782069;Reactome:R-HSA-6782131;Reactome:R-HSA-6782138;Reactome:R-HSA-6782141;Reactome:R-HSA-6782204;Reactome:R-HSA-6782208;Reactome:R-HSA-6782211;Reactome:R-HSA-6782224;Reactome:R-HSA-6782227;Reactome:R-HSA-6782234;Reactome:R-HSA-9684118;Reactome:R-HSA-9770131;Reactome:R-HSA-9770141;Reactome:R-HSA-9770145;Reactome:R-HSA-9770236;Reactome:R-HSA-9770847;Reactome:R-HSA-9772351;Reactome:R-HSA-9794542,O60306,HPA;Reactome;UniProt,21
AR,GO:0005654;GO:0016607,nuclear speck;nucleoplasm,IDA;IEA;TAS,ECO:0000256;ECO:0000304;ECO:0000314,GO_REF:0000117;PMID:23566155;Reactome:R-HSA-376419;Reactome:R-HSA-382096;Reactome:R-HSA-4090390;Reactome:R-HSA-5618080;Reactome:R-HSA-5618093;Reactome:R-HSA-5625738;Reactome:R-HSA-5625745;Reactome:R-HSA-5625774;Reactome:R-HSA-5625784;Reactome:R-HSA-5625796;Reactome:R-HSA-5625797;Reactome:R-HSA-5625848;Reactome:R-HSA-5625849;Reactome:R-HSA-5625870;Reactome:R-HSA-5696605;Reactome:R-HSA-8877902,P10275,CAFA;Reactome;UniProt,18
ARB2A,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,Q8WUF8,HPA,1
ARFGAP1,GO:0031965,nuclear membrane,IDA,ECO:0000314,GO_REF:0000052,Q8N6T3,HPA,1
ARFGEF1,GO:0005654;GO:0005730;GO:0016363,nuclear matrix;nucleolus;nucleoplasm,IDA;IEA,ECO:0000314;ECO:0007322,GO_REF:0000044;GO_REF:0000052;PMID:14973189,Q9Y6D6,HPA;UniProt,4
ARGLU1,GO:0005654;GO:0016607,nuclear speck;nucleoplasm,IBA;IDA;IEA,ECO:0000314;ECO:0000318;ECO:0000501,GO_REF:0000033;GO_REF:0000052;GO_REF:0000120;PMID:30698747,Q9NWB6,GO_Central;HPA;UniProt,4
ARHGAP22,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,Q7Z5H3,HPA,1
ARHGAP4,GO:0005654,nucleoplasm,IBA,ECO:0000318,GO_REF:0000033,P98171,GO_Central,1
ARHGEF5,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,Q12774,HPA,1
ARID1A,GO:0005654,nucleoplasm,IBA;IDA;IEA;TAS,ECO:0000256;ECO:0000304;ECO:0000314;ECO:0000318,GO_REF:0000033;GO_REF:0000052;GO_REF:0000117;Reactome:R-HSA-9766293;Reactome:R-HSA-9825847;Reactome:R-HSA-9932437;Reactome:R-HSA-9932836;Reactome:R-HSA-9933238;Reactome:R-HSA-9934021;Reactome:R-HSA-9934022;Reactome:R-HSA-9934024;Reactome:R-HSA-9934028,O14497,GO_Central;HPA;Reactome;UniProt,12
ARID1B,GO:0005654,nucleoplasm,IBA;IDA;IEA;TAS,ECO:0000256;ECO:0000304;ECO:0000314;ECO:0000318,GO_REF:0000033;GO_REF:0000052;GO_REF:0000117;Reactome:R-HSA-9825847;Reactome:R-HSA-9932437;Reactome:R-HSA-9932836;Reactome:R-HSA-9933238;Reactome:R-HSA-9934021,Q8NFD5,GO_Central;HPA;Reactome;UniProt,8
ARID2,GO:0005654;GO:0016363,nuclear matrix;nucleoplasm,IDA;NAS;TAS,ECO:0000304;ECO:0000314;ECO:0005547,GO_REF:0000052;PMID:9128241;Reactome:R-HSA-9932440;Reactome:R-HSA-9932832;Reactome:R-HSA-9932843;Reactome:R-HSA-9933237,Q68CP9,ComplexPortal;HPA;Reactome,6
ARID3A,GO:0005654,nucleoplasm,IDA;TAS,ECO:0000304;ECO:0000314,GO_REF:0000052;Reactome:R-HSA-6791363,Q99856,HPA;Reactome,2
ARID3B,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,Q8IVW6,HPA,1
ARID4A,GO:0005654;GO:0070822,nucleoplasm;Sin3-type complex,IDA;NAS;TAS,ECO:0000304;ECO:0000314;ECO:0005547,GO_REF:0000052;PMID:28554894;Reactome:R-HSA-3769447;Reactome:R-HSA-9679787,P29374,ComplexPortal;HPA;Reactome,4
ARID4B,GO:0005654;GO:0070822,nucleoplasm;Sin3-type complex,NAS;TAS,ECO:0000304;ECO:0005547,PMID:28554894;Reactome:R-HSA-3769447;Reactome:R-HSA-9679787,Q4LE39,ComplexPortal;Reactome,3
ARID5A,GO:0005654;GO:0005730,nucleolus;nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,Q03989,HPA,2
ARID5B,GO:0005654,nucleoplasm,TAS,ECO:0000304,Reactome:R-HSA-4724284;Reactome:R-HSA-5661115,Q14865,Reactome,2
ARIH1,GO:0005654;GO:0015030;GO:0016604,Cajal body;nuclear body;nucleoplasm,IDA;IEA,ECO:0000314;ECO:0007322,GO_REF:0000044;GO_REF:0000052;PMID:23059369,Q9Y4X5,HPA;UniProt,3
ARIH2,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,O95376,HPA,1
ARL17A,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,Q8IVW1,HPA,1
ARL2,GO:0005654;GO:0005730,nucleolus;nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,P36404,HPA,2
ARL2BP,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,Q9Y2Y0,HPA,1
ARL3,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,P36405,HPA,1
ARL4A,GO:0005730,nucleolus,IDA;IEA,ECO:0000314;ECO:0007322,GO_REF:0000044;PMID:10980193,P40617,UniProt,2
ARL4D,GO:0005730,nucleolus,IEA,ECO:0007322,GO_REF:0000044,P49703,UniProt,1
ARL6IP4,GO:0005730;GO:0016607,nuclear speck;nucleolus,IEA,ECO:0007322,GO_REF:0000044,Q66PJ3,UniProt,2
ARL6IP6,GO:0005637,nuclear inner membrane,IEA;ISS,ECO:0000250;ECO:0000501,GO_REF:0000024;GO_REF:0000120,Q8N6S5,UniProt,2
ARMC8,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,Q8IUR7,HPA,1
ARMT1,GO:0006974,DNA damage response,IBA;IEA;IMP,ECO:0000315;ECO:0000318;ECO:0007322,GO_REF:0000033;GO_REF:0000043;PMID:25732820,Q9H993,GO_Central;UniProt,3
ARNT,GO:0005654;GO:0016604,nuclear body;nucleoplasm,IDA;TAS,ECO:0000304;ECO:0000314,GO_REF:0000052;Reactome:R-HSA-1234167;Reactome:R-HSA-1234171;Reactome:R-HSA-8936851;Reactome:R-HSA-8937177;Reactome:R-HSA-9634850,P27540,HPA;Reactome,7
ARNT2,GO:0005654,nucleoplasm,IDA;TAS,ECO:0000304;ECO:0000314,GO_REF:0000052;Reactome:R-HSA-8936851;Reactome:R-HSA-8937177;Reactome:R-HSA-9634861;Reactome:R-HSA-9644879;Reactome:R-HSA-9769419,Q9HBZ2,HPA;Reactome,6
ARPC2,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,O15144,HPA,1
ARPP19,GO:0005654,nucleoplasm,TAS,ECO:0000304,Reactome:R-HSA-2168079,P56211,Reactome,1
ARRB1,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,P49407,HPA,1
ASCC1,GO:0005654;GO:0006281;GO:0006307;GO:0006974;GO:0016607,DNA alkylation repair;DNA damage response;DNA repair;nuclear speck;nucleoplasm,IEA;NAS;TAS,ECO:0000256;ECO:0000304;ECO:0005547;ECO:0007322,GO_REF:0000002;GO_REF:0000043;GO_REF:0000044;PMID:29997253;Reactome:R-HSA-112123;Reactome:R-HSA-112124;Reactome:R-HSA-112125;Reactome:R-HSA-5657617;Reactome:R-HSA-5657637;Reactome:R-HSA-5657642,Q8N9N2,ComplexPortal;InterPro;Reactome;UniProt,11
ASCC2,GO:0005654;GO:0006281;GO:0006307;GO:0006974;GO:0016607,DNA alkylation repair;DNA damage response;DNA repair;nuclear speck;nucleoplasm,IEA;NAS;TAS,ECO:0000304;ECO:0005547;ECO:0007322,GO_REF:0000043;GO_REF:0000044;PMID:29997253;Reactome:R-HSA-112123;Reactome:R-HSA-112124;Reactome:R-HSA-112125;Reactome:R-HSA-5657617;Reactome:R-HSA-5657637;Reactome:R-HSA-5657642,Q9H1I8,ComplexPortal;Reactome;UniProt,10
ASCC3,GO:0005654;GO:0006281;GO:0006307;GO:0006974;GO:0016607,DNA alkylation repair;DNA damage response;DNA repair;nuclear speck;nucleoplasm,IDA;IEA;NAS;TAS,ECO:0000304;ECO:0000314;ECO:0005547;ECO:0007322,GO_REF:0000043;GO_REF:0000044;PMID:22055184;PMID:29997253;Reactome:R-HSA-112123;Reactome:R-HSA-112124;Reactome:R-HSA-112125;Reactome:R-HSA-5657617;Reactome:R-HSA-5657637;Reactome:R-HSA-5657642,Q8N3C0,ComplexPortal;Reactome;UniProt,11
ASF1A,GO:0005654;GO:0006281;GO:0006974;GO:0140861,DNA damage response;DNA repair;DNA repair-dependent chromatin remodeling;nucleoplasm,IDA;IEA;TAS,ECO:0000304;ECO:0000314;ECO:0007322,GO_REF:0000043;GO_REF:0000052;PMID:11897662;PMID:29478807;Reactome:R-HSA-3878123;Reactome:R-HSA-4647594,Q9Y294,HPA;MGI;Reactome;UniProt,6
ASF1B,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,Q9NVP2,HPA,1
ASH1L,GO:0005654,nucleoplasm,IBA;IDA;TAS,ECO:0000304;ECO:0000314;ECO:0000318,GO_REF:0000033;GO_REF:0000052;Reactome:R-HSA-4827383;Reactome:R-HSA-5638157,Q9NR48,GO_Central;HPA;Reactome,4
ASH2L,GO:0005654;GO:0006974;GO:0035097;GO:0044665;GO:0044666;GO:0048188;GO:0071339,DNA damage response;histone methyltransferase complex;MLL1 complex;MLL1/2 complex;MLL3/4 complex;nucleoplasm;Set1C/COMPASS complex,IBA;IDA;IEA;IPI;TAS,ECO:0000256;ECO:0000304;ECO:0000314;ECO:0000318;ECO:0000353,GO_REF:0000002;GO_REF:0000033;GO_REF:0000052;GO_REF:0000117;PMID:17355966;PMID:17500065;PMID:17998332;PMID:18838538;PMID:19556245;PMID:23508102;Reactome:R-HSA-3364014;Reactome:R-HSA-3364026;Reactome:R-HSA-3364042;Reactome:R-HSA-5159245;Reactome:R-HSA-5244692;Reactome:R-HSA-5637686;Reactome:R-HSA-8935740;Reactome:R-HSA-8936481;Reactome:R-HSA-8936616;Reactome:R-HSA-8936621;Reactome:R-HSA-8936979;Reactome:R-HSA-8937016;Reactome:R-HSA-8937037;Reactome:R-HSA-8937050;Reactome:R-HSA-9675026;Reactome:R-HSA-9675214;Reactome:R-HSA-9675215;Reactome:R-HSA-9676254;Reactome:R-HSA-9676255;Reactome:R-HSA-9676257;Reactome:R-HSA-9676264;Reactome:R-HSA-9676268;Reactome:R-HSA-9818682;Reactome:R-HSA-9818937;Reactome:R-HSA-9818954;Reactome:R-HSA-9821235;Reactome:R-HSA-9821366;Reactome:R-HSA-9821368;Reactome:R-HSA-9821410;Reactome:R-HSA-9821412;Reactome:R-HSA-9821475;Reactome:R-HSA-9821476;Reactome:R-HSA-9821486;Reactome:R-HSA-9821902;Reactome:R-HSA-9821931;Reactome:R-HSA-9821941;Reactome:R-HSA-9945017,Q9UBL3,ComplexPortal;GO_Central;HPA;InterPro;MGI;Reactome;UniProt,52
ASPSCR1,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,Q9BZE9,HPA,1
ASTE1,GO:0000724;GO:0006303,double-strand break repair via homologous recombination;double-strand break repair via nonhomologous end joining,IEA;IMP,ECO:0000265;ECO:0000315,GO_REF:0000107;PMID:34354233,Q2TB18,Ensembl;UniProt,4
ASXL1,GO:0005654,nucleoplasm,TAS,ECO:0000304,Reactome:R-HSA-5689630;Reactome:R-HSA-5690790,Q8IXJ9,Reactome,2
ASXL2,GO:0005654,nucleoplasm,IDA;TAS,ECO:0000304;ECO:0000314,GO_REF:0000052;Reactome:R-HSA-5689630;Reactome:R-HSA-5690790,Q76L83,HPA;Reactome,3
ATAD2,GO:0005654,nucleoplasm,IDA;IEA;TAS,ECO:0000256;ECO:0000304;ECO:0000314,GO_REF:0000052;GO_REF:0000117;Reactome:R-HSA-8937369,Q6PL18,HPA;Reactome;UniProt,3
ATAD2B,GO:0005654,nucleoplasm,IDA;IEA,ECO:0000256;ECO:0000314,GO_REF:0000052;GO_REF:0000117,Q9ULI0,HPA;UniProt,2
ATAD3A,GO:0006974,DNA damage response,IDA,ECO:0000314,PMID:37832546,Q9NVI7,UniProt,1
ATAD5,GO:0006974;GO:0008630;GO:0042770;GO:0042771,DNA damage response;intrinsic apoptotic signaling pathway in response to DNA damage;intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator;signal transduction in response to DNA damage,IEA,ECO:0000265;ECO:0000501,GO_REF:0000107;GO_REF:0000120,Q96QE3,Ensembl;UniProt,4
ATE1,GO:0005654,nucleoplasm,IDA,ECO:0000314,GO_REF:0000052,O95260,HPA,1
ATF1,GO:0005654,nucleoplasm,IDA;TAS,ECO:0000304;ECO:0000314,GO_REF:0000052;Reactome:R-HSA-199910,P18846,HPA;Reactome,2
ATF2,GO:0005654;GO:0006974;GO:0031573,DNA damage response;mitotic intra-S DNA damage checkpoint signaling;nucleoplasm,IDA;IEA;IMP;TAS,ECO:0000304;ECO:0000314;ECO:0000315;ECO:0000501,GO_REF:0000052;GO_REF:0000120;PMID:15916964;PMID:22304920;Reactome:R-HSA-168053;Reactome:R-HSA-168440;Reactome:R-HSA-3318415;Reactome:R-HSA-6806412;Reactome:R-HSA-8944397;Reactome:R-HSA-9009371;Reactome:R-HSA-9635804,P15336,HPA;Reactome;UniProt,12
ATF3,GO:0005654;GO:0005730,nucleolus;nucleoplasm,IDA;TAS,ECO:0000304;ECO:0000314,GO_REF:0000052;Reactome:R-HSA-9653893,P18847,HPA;Reactome,3
